,file,nProperty,variable,variable_construct
2505,COVID03_S.csv,Wk201112,,
2506,COVID03_S.csv,Wk201113,,
2507,COVID03_S.csv,Wk201114,,
2508,COVID03_S.csv,Wk201115,,
2509,COVID03_S.csv,Wk201116,,
2510,COVID03_S.csv,Wk201117,,
2511,COVID03_S.csv,Wk201118,,
2512,COVID03_S.csv,Wk201119,,
2513,COVID03_S.csv,Wk201120,,
2514,COVID03_S.csv,Wk201121,,
2515,COVID03_S.csv,Wk201122,,
2516,COVID03_S.csv,Wk201123,,
2517,COVID03_S.csv,Wk201124,,
2518,COVID03_S.csv,Wk201125,,
2519,COVID03_S.csv,Wk201126,,
2520,COVID03_S.csv,Wk201127,,
2521,COVID03_S.csv,Wk201128,,
2522,COVID03_S.csv,Wk201129,,
2523,COVID03_S.csv,Wk201130,,
2524,COVID03_S.csv,Wk201201,,
2525,COVID03_S.csv,Wk201202,,
2526,COVID03_S.csv,Wk201203,,
2527,COVID03_S.csv,Wk201204,,
2528,COVID03_S.csv,Wk201205,,
2529,COVID03_S.csv,Wk201206,,
2530,COVID03_S.csv,Wk201207,,
2531,COVID03_S.csv,Wk201208,,
2532,COVID03_S.csv,Wk201209,,
2533,COVID03_S.csv,Wk201210,,
2534,COVID03_S.csv,Wk201211,,
2535,COVID03_S.csv,Wk201212,,
2536,COVID03_S.csv,Wk201213,,
2537,COVID03_S.csv,Wk201214,,
2538,COVID03_S.csv,Wk201215,,
2539,COVID03_S.csv,Wk201216,,
2540,COVID03_S.csv,Wk201217,,
2541,COVID03_S.csv,Wk201218,,
2542,COVID03_S.csv,Wk201219,,
2543,COVID03_S.csv,Wk201220,,
2544,COVID03_S.csv,Wk201221,,
2545,COVID03_S.csv,Wk201222,,
2546,COVID03_S.csv,Wk201223,,
2547,COVID03_S.csv,Wk201224,,
2548,COVID03_S.csv,Wk201225,,
2549,COVID03_S.csv,Wk201226,,
2550,COVID03_S.csv,Wk201227,,
2551,COVID03_S.csv,Wk201228,,
2552,COVID03_S.csv,Wk201229,,
2553,COVID03_S.csv,Wk201230,,
2554,COVID03_S.csv,Wk201231,,
2555,COVID03_S.csv,Wk210101,,
2556,COVID03_S.csv,Wk210102,,
2557,COVID03_S.csv,Wk210103,,
2558,COVID03_S.csv,Wk210104,,
2559,COVID03_S.csv,Wk210105,,
2560,COVID03_S.csv,Wk210106,,
2561,COVID03_S.csv,Wk210107,,
2562,COVID03_S.csv,Wk210108,,
2563,COVID03_S.csv,Wk210109,,
2564,COVID03_S.csv,Wk210110,,
2565,COVID03_S.csv,Wk210111,,
2566,COVID03_S.csv,Wk210112,,
2567,COVID03_S.csv,Wk210113,,
2568,COVID03_S.csv,Wk210114,,
2569,COVID03_S.csv,Wk210115,,
2570,COVID03_S.csv,Wk210116,,
2571,COVID03_S.csv,Wk210117,,
2572,COVID03_S.csv,Wk210118,,
2573,COVID03_S.csv,Wk210119,,
2574,COVID03_S.csv,Wk210120,,
2575,COVID03_S.csv,Wk210121,,
2576,COVID03_S.csv,Wk210122,,
2577,COVID03_S.csv,Wk210123,,
2578,COVID03_S.csv,Wk210124,,
2579,COVID03_S.csv,Wk210125,,
2580,COVID03_S.csv,Wk210126,,
2581,COVID03_S.csv,Wk210127,,
2582,COVID03_S.csv,Wk210128,,
2583,COVID03_S.csv,Wk210129,,
2584,COVID03_S.csv,Wk210130,,
2585,COVID03_S.csv,Wk210131,,
2586,COVID03_S.csv,Wk210201,,
2587,COVID03_S.csv,Wk210202,,
2588,COVID03_S.csv,Wk210203,,
2589,COVID03_S.csv,Wk210204,,
2590,COVID03_S.csv,Wk210205,,
2591,COVID03_S.csv,Wk210206,,
2592,COVID03_S.csv,Wk210207,,
2593,COVID03_S.csv,Wk210208,,
2594,COVID03_S.csv,Wk210209,,
2595,COVID03_S.csv,Wk210210,,
2596,COVID03_S.csv,Wk210211,,
2597,COVID03_S.csv,Wk210212,,
2598,COVID03_S.csv,Wk210213,,
2599,COVID03_S.csv,Wk210214,,
2600,COVID03_S.csv,Wk210215,,
2601,COVID03_S.csv,Wk210216,,
2602,COVID03_S.csv,Wk210217,,
2603,COVID03_S.csv,Wk210218,,
2604,COVID03_S.csv,Wk210219,,
2605,COVID03_S.csv,Wk210220,,
2606,COVID03_S.csv,Wk210221,,
2607,COVID03_S.csv,Wk210222,,
2608,COVID03_S.csv,Wk210223,,
2609,COVID03_S.csv,Wk210224,,
2610,COVID03_S.csv,Wk210225,,
2611,COVID03_S.csv,Wk210226,,
2612,COVID03_S.csv,Wk210227,,
2613,COVID03_S.csv,Wk210228,,
2614,COVID03_S.csv,Wk210301,,
2615,COVID03_S.csv,Wk210302,,
2616,COVID03_S.csv,Wk210303,,
2617,COVID04_C.csv,COUNTYFP,5-digit County code (state + county),
2618,COVID04_C.csv,population,,
2619,COVID04_C.csv,WkAd200121,,
2620,COVID04_C.csv,WkAd200122,,
2621,COVID04_C.csv,WkAd200123,,
2622,COVID04_C.csv,WkAd200124,,
2623,COVID04_C.csv,WkAd200125,,
2624,COVID04_C.csv,WkAd200126,,
2625,COVID04_C.csv,WkAd200127,,
2626,COVID04_C.csv,WkAd200128,,
2627,COVID04_C.csv,WkAd200129,,
2628,COVID04_C.csv,WkAd200130,,
2629,COVID04_C.csv,WkAd200131,,
2630,COVID04_C.csv,WkAd200201,,
2631,COVID04_C.csv,WkAd200202,,
2632,COVID04_C.csv,WkAd200203,,
2633,COVID04_C.csv,WkAd200204,,
2634,COVID04_C.csv,WkAd200205,,
2635,COVID04_C.csv,WkAd200206,,
2636,COVID04_C.csv,WkAd200207,,
2637,COVID04_C.csv,WkAd200208,,
2638,COVID04_C.csv,WkAd200209,,
2639,COVID04_C.csv,WkAd200210,,
2640,COVID04_C.csv,WkAd200211,,
2641,COVID04_C.csv,WkAd200212,,
2642,COVID04_C.csv,WkAd200213,,
2643,COVID04_C.csv,WkAd200214,,
2644,COVID04_C.csv,WkAd200215,,
2645,COVID04_C.csv,WkAd200216,,
2646,COVID04_C.csv,WkAd200217,,
2647,COVID04_C.csv,WkAd200218,,
2648,COVID04_C.csv,WkAd200219,,
2649,COVID04_C.csv,WkAd200220,,
2650,COVID04_C.csv,WkAd200221,,
2651,COVID04_C.csv,WkAd200222,,
2652,COVID04_C.csv,WkAd200223,,
2653,COVID04_C.csv,WkAd200224,,
2654,COVID04_C.csv,WkAd200225,,
2655,COVID04_C.csv,WkAd200226,,
2656,COVID04_C.csv,WkAd200227,,
2657,COVID04_C.csv,WkAd200228,,
2658,COVID04_C.csv,WkAd200229,,
2659,COVID04_C.csv,WkAd200301,,
2660,COVID04_C.csv,WkAd200302,,
2661,COVID04_C.csv,WkAd200303,,
2662,COVID04_C.csv,WkAd200304,,
2663,COVID04_C.csv,WkAd200305,,
2664,COVID04_C.csv,WkAd200306,,
2665,COVID04_C.csv,WkAd200307,,
2666,COVID04_C.csv,WkAd200308,,
2667,COVID04_C.csv,WkAd200309,,
2668,COVID04_C.csv,WkAd200310,,
2669,COVID04_C.csv,WkAd200311,,
2670,COVID04_C.csv,WkAd200312,,
2671,COVID04_C.csv,WkAd200313,,
2672,COVID04_C.csv,WkAd200314,,
2673,COVID04_C.csv,WkAd200315,,
2674,COVID04_C.csv,WkAd200316,,
2675,COVID04_C.csv,WkAd200317,,
2676,COVID04_C.csv,WkAd200318,,
2677,COVID04_C.csv,WkAd200319,,
2678,COVID04_C.csv,WkAd200320,,
2679,COVID04_C.csv,WkAd200321,,
2680,COVID04_C.csv,WkAd200322,,
2681,COVID04_C.csv,WkAd200323,,
2682,COVID04_C.csv,WkAd200324,,
2683,COVID04_C.csv,WkAd200325,,
2684,COVID04_C.csv,WkAd200326,,
2685,COVID04_C.csv,WkAd200327,,
2686,COVID04_C.csv,WkAd200328,,
2687,COVID04_C.csv,WkAd200329,,
2688,COVID04_C.csv,WkAd200330,,
2689,COVID04_C.csv,WkAd200331,,
2690,COVID04_C.csv,WkAd200401,,
2691,COVID04_C.csv,WkAd200402,,
2692,COVID04_C.csv,WkAd200403,,
2693,COVID04_C.csv,WkAd200404,,
2694,COVID04_C.csv,WkAd200405,,
2695,COVID04_C.csv,WkAd200406,,
2696,COVID04_C.csv,WkAd200407,,
2697,COVID04_C.csv,WkAd200408,,
2698,COVID04_C.csv,WkAd200409,,
2699,COVID04_C.csv,WkAd200410,,
2700,COVID04_C.csv,WkAd200411,,
2701,COVID04_C.csv,WkAd200412,,
2702,COVID04_C.csv,WkAd200413,,
2703,COVID04_C.csv,WkAd200414,,
2704,COVID04_C.csv,WkAd200415,,
2705,COVID04_C.csv,WkAd200416,,
2706,COVID04_C.csv,WkAd200417,,
2707,COVID04_C.csv,WkAd200418,,
2708,COVID04_C.csv,WkAd200419,,
2709,COVID04_C.csv,WkAd200420,,
2710,COVID04_C.csv,WkAd200421,,
2711,COVID04_C.csv,WkAd200422,,
2712,COVID04_C.csv,WkAd200423,,
2713,COVID04_C.csv,WkAd200424,,
2714,COVID04_C.csv,WkAd200425,,
2715,COVID04_C.csv,WkAd200426,,
2716,COVID04_C.csv,WkAd200427,,
2717,COVID04_C.csv,WkAd200428,,
2718,COVID04_C.csv,WkAd200429,,
2719,COVID04_C.csv,WkAd200430,,
2720,COVID04_C.csv,WkAd200501,,
2721,COVID04_C.csv,WkAd200502,,
2722,COVID04_C.csv,WkAd200503,,
2723,COVID04_C.csv,WkAd200504,,
2724,COVID04_C.csv,WkAd200505,,
2725,COVID04_C.csv,WkAd200506,,
2726,COVID04_C.csv,WkAd200507,,
2727,COVID04_C.csv,WkAd200508,,
2728,COVID04_C.csv,WkAd200509,,
2729,COVID04_C.csv,WkAd200510,,
2730,COVID04_C.csv,WkAd200511,,
2731,COVID04_C.csv,WkAd200512,,
2732,COVID04_C.csv,WkAd200513,,
2733,COVID04_C.csv,WkAd200514,,
2734,COVID04_C.csv,WkAd200515,,
2735,COVID04_C.csv,WkAd200516,,
2736,COVID04_C.csv,WkAd200517,,
2737,COVID04_C.csv,WkAd200518,,
2738,COVID04_C.csv,WkAd200519,,
2739,COVID04_C.csv,WkAd200520,,
2740,COVID04_C.csv,WkAd200521,,
2741,COVID04_C.csv,WkAd200522,,
2742,COVID04_C.csv,WkAd200523,,
2743,COVID04_C.csv,WkAd200524,,
2744,COVID04_C.csv,WkAd200525,,
2745,COVID04_C.csv,WkAd200526,,
2746,COVID04_C.csv,WkAd200527,,
2747,COVID04_C.csv,WkAd200528,,
2748,COVID04_C.csv,WkAd200529,,
2749,COVID04_C.csv,WkAd200530,,
2750,COVID04_C.csv,WkAd200531,,
2751,COVID04_C.csv,WkAd200601,,
2752,COVID04_C.csv,WkAd200602,,
2753,COVID04_C.csv,WkAd200603,,
2754,COVID04_C.csv,WkAd200604,,
2755,COVID04_C.csv,WkAd200605,,
2756,COVID04_C.csv,WkAd200606,,
2757,COVID04_C.csv,WkAd200607,,
2758,COVID04_C.csv,WkAd200608,,
2759,COVID04_C.csv,WkAd200609,,
2760,COVID04_C.csv,WkAd200610,,
2761,COVID04_C.csv,WkAd200611,,
2762,COVID04_C.csv,WkAd200612,,
2763,COVID04_C.csv,WkAd200613,,
2764,COVID04_C.csv,WkAd200614,,
2765,COVID04_C.csv,WkAd200615,,
2766,COVID04_C.csv,WkAd200616,,
2767,COVID04_C.csv,WkAd200617,,
2768,COVID04_C.csv,WkAd200618,,
2769,COVID04_C.csv,WkAd200619,,
2770,COVID04_C.csv,WkAd200620,,
2771,COVID04_C.csv,WkAd200621,,
2772,COVID04_C.csv,WkAd200622,,
2773,COVID04_C.csv,WkAd200623,,
2774,COVID04_C.csv,WkAd200624,,
2775,COVID04_C.csv,WkAd200625,,
2776,COVID04_C.csv,WkAd200626,,
2777,COVID04_C.csv,WkAd200627,,
2778,COVID04_C.csv,WkAd200628,,
2779,COVID04_C.csv,WkAd200629,,
2780,COVID04_C.csv,WkAd200630,,
2781,COVID04_C.csv,WkAd200701,,
2782,COVID04_C.csv,WkAd200702,,
2783,COVID04_C.csv,WkAd200703,,
2784,COVID04_C.csv,WkAd200704,,
2785,COVID04_C.csv,WkAd200705,,
2786,COVID04_C.csv,WkAd200706,,
2787,COVID04_C.csv,WkAd200707,,
2788,COVID04_C.csv,WkAd200708,,
2789,COVID04_C.csv,WkAd200709,,
2790,COVID04_C.csv,WkAd200710,,
2791,COVID04_C.csv,WkAd200711,,
2792,COVID04_C.csv,WkAd200712,,
2793,COVID04_C.csv,WkAd200713,,
2794,COVID04_C.csv,WkAd200714,,
2795,COVID04_C.csv,WkAd200715,,
2796,COVID04_C.csv,WkAd200716,,
2797,COVID04_C.csv,WkAd200717,,
2798,COVID04_C.csv,WkAd200718,,
2799,COVID04_C.csv,WkAd200719,,
2800,COVID04_C.csv,WkAd200720,,
2801,COVID04_C.csv,WkAd200721,,
2802,COVID04_C.csv,WkAd200722,,
2803,COVID04_C.csv,WkAd200723,,
2804,COVID04_C.csv,WkAd200724,,
2805,COVID04_C.csv,WkAd200725,,
2806,COVID04_C.csv,WkAd200726,,
2807,COVID04_C.csv,WkAd200727,,
2808,COVID04_C.csv,WkAd200728,,
2809,COVID04_C.csv,WkAd200729,,
2810,COVID04_C.csv,WkAd200730,,
2811,COVID04_C.csv,WkAd200731,,
2812,COVID04_C.csv,WkAd200801,,
2813,COVID04_C.csv,WkAd200802,,
2814,COVID04_C.csv,WkAd200803,,
2815,COVID04_C.csv,WkAd200804,,
2816,COVID04_C.csv,WkAd200805,,
2817,COVID04_C.csv,WkAd200806,,
2818,COVID04_C.csv,WkAd200807,,
2819,COVID04_C.csv,WkAd200808,,
2820,COVID04_C.csv,WkAd200809,,
2821,COVID04_C.csv,WkAd200810,,
2822,COVID04_C.csv,WkAd200811,,
2823,COVID04_C.csv,WkAd200812,,
2824,COVID04_C.csv,WkAd200813,,
2825,COVID04_C.csv,WkAd200814,,
2826,COVID04_C.csv,WkAd200815,,
2827,COVID04_C.csv,WkAd200816,,
2828,COVID04_C.csv,WkAd200817,,
2829,COVID04_C.csv,WkAd200818,,
2830,COVID04_C.csv,WkAd200819,,
2831,COVID04_C.csv,WkAd200820,,
2832,COVID04_C.csv,WkAd200821,,
2833,COVID04_C.csv,WkAd200822,,
2834,COVID04_C.csv,WkAd200823,,
2835,COVID04_C.csv,WkAd200824,,
2836,COVID04_C.csv,WkAd200825,,
2837,COVID04_C.csv,WkAd200826,,
2838,COVID04_C.csv,WkAd200827,,
2839,COVID04_C.csv,WkAd200828,,
2840,COVID04_C.csv,WkAd200829,,
2841,COVID04_C.csv,WkAd200830,,
2842,COVID04_C.csv,WkAd200831,,
2843,COVID04_C.csv,WkAd200901,,
2844,COVID04_C.csv,WkAd200902,,
2845,COVID04_C.csv,WkAd200903,,
2846,COVID04_C.csv,WkAd200904,,
2847,COVID04_C.csv,WkAd200905,,
2848,COVID04_C.csv,WkAd200906,,
2849,COVID04_C.csv,WkAd200907,,
2850,COVID04_C.csv,WkAd200908,,
2851,COVID04_C.csv,WkAd200909,,
2852,COVID04_C.csv,WkAd200910,,
2853,COVID04_C.csv,WkAd200911,,
2854,COVID04_C.csv,WkAd200912,,
2855,COVID04_C.csv,WkAd200913,,
2856,COVID04_C.csv,WkAd200914,,
2857,COVID04_C.csv,WkAd200915,,
2858,COVID04_C.csv,WkAd200916,,
2859,COVID04_C.csv,WkAd200917,,
2860,COVID04_C.csv,WkAd200918,,
2861,COVID04_C.csv,WkAd200919,,
2862,COVID04_C.csv,WkAd200920,,
2863,COVID04_C.csv,WkAd200921,,
2864,COVID04_C.csv,WkAd200922,,
2865,COVID04_C.csv,WkAd200923,,
2866,COVID04_C.csv,WkAd200924,,
2867,COVID04_C.csv,WkAd200925,,
2868,COVID04_C.csv,WkAd200926,,
2869,COVID04_C.csv,WkAd200927,,
2870,COVID04_C.csv,WkAd200928,,
2871,COVID04_C.csv,WkAd200929,,
2872,COVID04_C.csv,WkAd200930,,
2873,COVID04_C.csv,WkAd201001,,
2874,COVID04_C.csv,WkAd201002,,
2875,COVID04_C.csv,WkAd201003,,
2876,COVID04_C.csv,WkAd201004,,
2877,COVID04_C.csv,WkAd201005,,
2878,COVID04_C.csv,WkAd201006,,
2879,COVID04_C.csv,WkAd201007,,
2880,COVID04_C.csv,WkAd201008,,
2881,COVID04_C.csv,WkAd201009,,
2882,COVID04_C.csv,WkAd201010,,
2883,COVID04_C.csv,WkAd201011,,
2884,COVID04_C.csv,WkAd201012,,
2885,COVID04_C.csv,WkAd201013,,
2886,COVID04_C.csv,WkAd201014,,
2887,COVID04_C.csv,WkAd201015,,
2888,COVID04_C.csv,WkAd201016,,
2889,COVID04_C.csv,WkAd201017,,
2890,COVID04_C.csv,WkAd201018,,
2891,COVID04_C.csv,WkAd201019,,
2892,COVID04_C.csv,WkAd201020,,
2893,COVID04_C.csv,WkAd201021,,
2894,COVID04_C.csv,WkAd201022,,
2895,COVID04_C.csv,WkAd201023,,
2896,COVID04_C.csv,WkAd201024,,
2897,COVID04_C.csv,WkAd201025,,
2898,COVID04_C.csv,WkAd201026,,
2899,COVID04_C.csv,WkAd201027,,
2900,COVID04_C.csv,WkAd201028,,
2901,COVID04_C.csv,WkAd201029,,
2902,COVID04_C.csv,WkAd201030,,
2903,COVID04_C.csv,WkAd201031,,
2904,COVID04_C.csv,WkAd201101,,
2905,COVID04_C.csv,WkAd201102,,
2906,COVID04_C.csv,WkAd201103,,
2907,COVID04_C.csv,WkAd201104,,
2908,COVID04_C.csv,WkAd201105,,
2909,COVID04_C.csv,WkAd201106,,
2910,COVID04_C.csv,WkAd201107,,
2911,COVID04_C.csv,WkAd201108,,
2912,COVID04_C.csv,WkAd201109,,
2913,COVID04_C.csv,WkAd201110,,
2914,COVID04_C.csv,WkAd201111,,
2915,COVID04_C.csv,WkAd201112,,
2916,COVID04_C.csv,WkAd201113,,
2917,COVID04_C.csv,WkAd201114,,
2918,COVID04_C.csv,WkAd201115,,
2919,COVID04_C.csv,WkAd201116,,
2920,COVID04_C.csv,WkAd201117,,
2921,COVID04_C.csv,WkAd201118,,
2922,COVID04_C.csv,WkAd201119,,
2923,COVID04_C.csv,WkAd201120,,
2924,COVID04_C.csv,WkAd201121,,
2925,COVID04_C.csv,WkAd201122,,
2926,COVID04_C.csv,WkAd201123,,
2927,COVID04_C.csv,WkAd201124,,
2928,COVID04_C.csv,WkAd201125,,
2929,COVID04_C.csv,WkAd201126,,
2930,COVID04_C.csv,WkAd201127,,
2931,COVID04_C.csv,WkAd201128,,
2932,COVID04_C.csv,WkAd201129,,
2933,COVID04_C.csv,WkAd201130,,
2934,COVID04_C.csv,WkAd201201,,
2935,COVID04_C.csv,WkAd201202,,
2936,COVID04_C.csv,WkAd201203,,
2937,COVID04_C.csv,WkAd201204,,
2938,COVID04_C.csv,WkAd201205,,
2939,COVID04_C.csv,WkAd201206,,
2940,COVID04_C.csv,WkAd201207,,
2941,COVID04_C.csv,WkAd201208,,
2942,COVID04_C.csv,WkAd201209,,
2943,COVID04_C.csv,WkAd201210,,
2944,COVID04_C.csv,WkAd201211,,
2945,COVID04_C.csv,WkAd201212,,
2946,COVID04_C.csv,WkAd201213,,
2947,COVID04_C.csv,WkAd201214,,
2948,COVID04_C.csv,WkAd201215,,
2949,COVID04_C.csv,WkAd201216,,
2950,COVID04_C.csv,WkAd201217,,
2951,COVID04_C.csv,WkAd201218,,
2952,COVID04_C.csv,WkAd201219,,
2953,COVID04_C.csv,WkAd201220,,
2954,COVID04_C.csv,WkAd201221,,
2955,COVID04_C.csv,WkAd201222,,
2956,COVID04_C.csv,WkAd201223,,
2957,COVID04_C.csv,WkAd201224,,
2958,COVID04_C.csv,WkAd201225,,
2959,COVID04_C.csv,WkAd201226,,
2960,COVID04_C.csv,WkAd201227,,
2961,COVID04_C.csv,WkAd201228,,
2962,COVID04_C.csv,WkAd201229,,
2963,COVID04_C.csv,WkAd201230,,
2964,COVID04_C.csv,WkAd201231,,
2965,COVID04_C.csv,WkAd210101,,
2966,COVID04_C.csv,WkAd210102,,
2967,COVID04_C.csv,WkAd210103,,
2968,COVID04_C.csv,WkAd210104,,
2969,COVID04_C.csv,WkAd210105,,
2970,COVID04_C.csv,WkAd210106,,
2971,COVID04_C.csv,WkAd210107,,
2972,COVID04_C.csv,WkAd210108,,
2973,COVID04_C.csv,WkAd210109,,
2974,COVID04_C.csv,WkAd210110,,
2975,COVID04_C.csv,WkAd210111,,
2976,COVID04_C.csv,WkAd210112,,
2977,COVID04_C.csv,WkAd210113,,
2978,COVID04_C.csv,WkAd210114,,
2979,COVID04_C.csv,WkAd210115,,
2980,COVID04_C.csv,WkAd210116,,
2981,COVID04_C.csv,WkAd210117,,
2982,COVID04_C.csv,WkAd210118,,
2983,COVID04_C.csv,WkAd210119,,
2984,COVID04_C.csv,WkAd210120,,
2985,COVID04_C.csv,WkAd210121,,
2986,COVID04_C.csv,WkAd210122,,
2987,COVID04_C.csv,WkAd210123,,
2988,COVID04_C.csv,WkAd210124,,
2989,COVID04_C.csv,WkAd210125,,
2990,COVID04_C.csv,WkAd210126,,
2991,COVID04_C.csv,WkAd210127,,
2992,COVID04_C.csv,WkAd210128,,
2993,COVID04_C.csv,WkAd210129,,
2994,COVID04_C.csv,WkAd210130,,
2995,COVID04_C.csv,WkAd210131,,
2996,COVID04_C.csv,WkAd210201,,
2997,COVID04_C.csv,WkAd210202,,
2998,COVID04_C.csv,WkAd210203,,
2999,COVID04_C.csv,WkAd210204,,
3000,COVID04_C.csv,WkAd210205,,
3001,COVID04_C.csv,WkAd210206,,
3002,COVID04_C.csv,WkAd210207,,
3003,COVID04_C.csv,WkAd210208,,
3004,COVID04_C.csv,WkAd210209,,
3005,COVID04_C.csv,WkAd210210,,
3006,COVID04_C.csv,WkAd210211,,
3007,COVID04_C.csv,WkAd210212,,
3008,COVID04_C.csv,WkAd210213,,
3009,COVID04_C.csv,WkAd210214,,
3010,COVID04_C.csv,WkAd210215,,
3011,COVID04_C.csv,WkAd210216,,
3012,COVID04_C.csv,WkAd210217,,
3013,COVID04_C.csv,WkAd210218,,
3014,COVID04_C.csv,WkAd210219,,
3015,COVID04_C.csv,WkAd210220,,
3016,COVID04_C.csv,WkAd210221,,
3017,COVID04_C.csv,WkAd210222,,
3018,COVID04_C.csv,WkAd210223,,
3019,COVID04_C.csv,WkAd210224,,
3020,COVID04_C.csv,WkAd210225,,
3021,COVID04_C.csv,WkAd210226,,
3022,COVID04_C.csv,WkAd210227,,
3023,COVID04_C.csv,WkAd210228,,
3024,COVID04_C.csv,WkAd210301,,
3025,COVID04_C.csv,WkAd210302,,
3026,COVID04_C.csv,WkAd210303,,
3027,COVID04_S.csv,STATEFP,2-digit State code,
3028,COVID04_S.csv,population,,
3029,COVID04_S.csv,WkAd200121,,
3030,COVID04_S.csv,WkAd200122,,
3031,COVID04_S.csv,WkAd200123,,
3032,COVID04_S.csv,WkAd200124,,
3033,COVID04_S.csv,WkAd200125,,
3034,COVID04_S.csv,WkAd200126,,
3035,COVID04_S.csv,WkAd200127,,
3036,COVID04_S.csv,WkAd200128,,
3037,COVID04_S.csv,WkAd200129,,
3038,COVID04_S.csv,WkAd200130,,
3039,COVID04_S.csv,WkAd200131,,
3040,COVID04_S.csv,WkAd200201,,
3041,COVID04_S.csv,WkAd200202,,
3042,COVID04_S.csv,WkAd200203,,
3043,COVID04_S.csv,WkAd200204,,
3044,COVID04_S.csv,WkAd200205,,
3045,COVID04_S.csv,WkAd200206,,
3046,COVID04_S.csv,WkAd200207,,
3047,COVID04_S.csv,WkAd200208,,
3048,COVID04_S.csv,WkAd200209,,
3049,COVID04_S.csv,WkAd200210,,
3050,COVID04_S.csv,WkAd200211,,
3051,COVID04_S.csv,WkAd200212,,
3052,COVID04_S.csv,WkAd200213,,
3053,COVID04_S.csv,WkAd200214,,
3054,COVID04_S.csv,WkAd200215,,
3055,COVID04_S.csv,WkAd200216,,
3056,COVID04_S.csv,WkAd200217,,
3057,COVID04_S.csv,WkAd200218,,
3058,COVID04_S.csv,WkAd200219,,
3059,COVID04_S.csv,WkAd200220,,
3060,COVID04_S.csv,WkAd200221,,
3061,COVID04_S.csv,WkAd200222,,
3062,COVID04_S.csv,WkAd200223,,
3063,COVID04_S.csv,WkAd200224,,
3064,COVID04_S.csv,WkAd200225,,
3065,COVID04_S.csv,WkAd200226,,
3066,COVID04_S.csv,WkAd200227,,
3067,COVID04_S.csv,WkAd200228,,
3068,COVID04_S.csv,WkAd200229,,
3069,COVID04_S.csv,WkAd200301,,
3070,COVID04_S.csv,WkAd200302,,
3071,COVID04_S.csv,WkAd200303,,
3072,COVID04_S.csv,WkAd200304,,
3073,COVID04_S.csv,WkAd200305,,
3074,COVID04_S.csv,WkAd200306,,
3075,COVID04_S.csv,WkAd200307,,
3076,COVID04_S.csv,WkAd200308,,
3077,COVID04_S.csv,WkAd200309,,
3078,COVID04_S.csv,WkAd200310,,
3079,COVID04_S.csv,WkAd200311,,
3080,COVID04_S.csv,WkAd200312,,
3081,COVID04_S.csv,WkAd200313,,
3082,COVID04_S.csv,WkAd200314,,
3083,COVID04_S.csv,WkAd200315,,
3084,COVID04_S.csv,WkAd200316,,
3085,COVID04_S.csv,WkAd200317,,
3086,COVID04_S.csv,WkAd200318,,
3087,COVID04_S.csv,WkAd200319,,
3088,COVID04_S.csv,WkAd200320,,
3089,COVID04_S.csv,WkAd200321,,
3090,COVID04_S.csv,WkAd200322,,
3091,COVID04_S.csv,WkAd200323,,
3092,COVID04_S.csv,WkAd200324,,
3093,COVID04_S.csv,WkAd200325,,
3094,COVID04_S.csv,WkAd200326,,
3095,COVID04_S.csv,WkAd200327,,
3096,COVID04_S.csv,WkAd200328,,
3097,COVID04_S.csv,WkAd200329,,
3098,COVID04_S.csv,WkAd200330,,
3099,COVID04_S.csv,WkAd200331,,
3100,COVID04_S.csv,WkAd200401,,
3101,COVID04_S.csv,WkAd200402,,
3102,COVID04_S.csv,WkAd200403,,
3103,COVID04_S.csv,WkAd200404,,
3104,COVID04_S.csv,WkAd200405,,
3105,COVID04_S.csv,WkAd200406,,
3106,COVID04_S.csv,WkAd200407,,
3107,COVID04_S.csv,WkAd200408,,
3108,COVID04_S.csv,WkAd200409,,
3109,COVID04_S.csv,WkAd200410,,
3110,COVID04_S.csv,WkAd200411,,
3111,COVID04_S.csv,WkAd200412,,
3112,COVID04_S.csv,WkAd200413,,
3113,COVID04_S.csv,WkAd200414,,
3114,COVID04_S.csv,WkAd200415,,
3115,COVID04_S.csv,WkAd200416,,
3116,COVID04_S.csv,WkAd200417,,
3117,COVID04_S.csv,WkAd200418,,
3118,COVID04_S.csv,WkAd200419,,
3119,COVID04_S.csv,WkAd200420,,
3120,COVID04_S.csv,WkAd200421,,
3121,COVID04_S.csv,WkAd200422,,
3122,COVID04_S.csv,WkAd200423,,
3123,COVID04_S.csv,WkAd200424,,
3124,COVID04_S.csv,WkAd200425,,
3125,COVID04_S.csv,WkAd200426,,
3126,COVID04_S.csv,WkAd200427,,
3127,COVID04_S.csv,WkAd200428,,
3128,COVID04_S.csv,WkAd200429,,
3129,COVID04_S.csv,WkAd200430,,
3130,COVID04_S.csv,WkAd200501,,
3131,COVID04_S.csv,WkAd200502,,
3132,COVID04_S.csv,WkAd200503,,
3133,COVID04_S.csv,WkAd200504,,
3134,COVID04_S.csv,WkAd200505,,
3135,COVID04_S.csv,WkAd200506,,
3136,COVID04_S.csv,WkAd200507,,
3137,COVID04_S.csv,WkAd200508,,
3138,COVID04_S.csv,WkAd200509,,
3139,COVID04_S.csv,WkAd200510,,
3140,COVID04_S.csv,WkAd200511,,
3141,COVID04_S.csv,WkAd200512,,
3142,COVID04_S.csv,WkAd200513,,
3143,COVID04_S.csv,WkAd200514,,
3144,COVID04_S.csv,WkAd200515,,
