,file,nProperty,variable,variable_construct
446,COVID01_C.csv,Cm201031,,Cumulative Case Count
447,COVID01_C.csv,Cm201101,,Cumulative Case Count
448,COVID01_C.csv,Cm201102,,Cumulative Case Count
449,COVID01_C.csv,Cm201103,,Cumulative Case Count
450,COVID01_C.csv,Cm201104,,Cumulative Case Count
451,COVID01_C.csv,Cm201105,,Cumulative Case Count
452,COVID01_C.csv,Cm201106,,Cumulative Case Count
453,COVID01_C.csv,Cm201107,,Cumulative Case Count
454,COVID01_C.csv,Cm201108,,Cumulative Case Count
455,COVID01_C.csv,Cm201109,,Cumulative Case Count
456,COVID01_C.csv,Cm201110,,Cumulative Case Count
457,COVID01_C.csv,Cm201111,,Cumulative Case Count
458,COVID01_C.csv,Cm201112,,Cumulative Case Count
459,COVID01_C.csv,Cm201113,,Cumulative Case Count
460,COVID01_C.csv,Cm201114,,Cumulative Case Count
461,COVID01_C.csv,Cm201115,,Cumulative Case Count
462,COVID01_C.csv,Cm201116,,Cumulative Case Count
463,COVID01_C.csv,Cm201117,,Cumulative Case Count
464,COVID01_C.csv,Cm201118,,Cumulative Case Count
465,COVID01_C.csv,Cm201119,,Cumulative Case Count
466,COVID01_C.csv,Cm201120,,Cumulative Case Count
467,COVID01_C.csv,Cm201121,,Cumulative Case Count
468,COVID01_C.csv,Cm201122,,Cumulative Case Count
469,COVID01_C.csv,Cm201123,,Cumulative Case Count
470,COVID01_C.csv,Cm201124,,Cumulative Case Count
471,COVID01_C.csv,Cm201125,,Cumulative Case Count
472,COVID01_C.csv,Cm201126,,Cumulative Case Count
473,COVID01_C.csv,Cm201127,,Cumulative Case Count
474,COVID01_C.csv,Cm201128,,Cumulative Case Count
475,COVID01_C.csv,Cm201129,,Cumulative Case Count
476,COVID01_C.csv,Cm201130,,Cumulative Case Count
477,COVID01_C.csv,Cm201201,,Cumulative Case Count
478,COVID01_C.csv,Cm201202,,Cumulative Case Count
479,COVID01_C.csv,Cm201203,,Cumulative Case Count
480,COVID01_C.csv,Cm201204,,Cumulative Case Count
481,COVID01_C.csv,Cm201205,,Cumulative Case Count
482,COVID01_C.csv,Cm201206,,Cumulative Case Count
483,COVID01_C.csv,Cm201207,,Cumulative Case Count
484,COVID01_C.csv,Cm201208,,Cumulative Case Count
485,COVID01_C.csv,Cm201209,,Cumulative Case Count
486,COVID01_C.csv,Cm201210,,Cumulative Case Count
487,COVID01_C.csv,Cm201211,,Cumulative Case Count
488,COVID01_C.csv,Cm201212,,Cumulative Case Count
489,COVID01_C.csv,Cm201213,,Cumulative Case Count
490,COVID01_C.csv,Cm201214,,Cumulative Case Count
491,COVID01_C.csv,Cm201215,,Cumulative Case Count
492,COVID01_C.csv,Cm201216,,Cumulative Case Count
493,COVID01_C.csv,Cm201217,,Cumulative Case Count
494,COVID01_C.csv,Cm201218,,Cumulative Case Count
495,COVID01_C.csv,Cm201219,,Cumulative Case Count
496,COVID01_C.csv,Cm201220,,Cumulative Case Count
497,COVID01_C.csv,Cm201221,,Cumulative Case Count
498,COVID01_C.csv,Cm201222,,Cumulative Case Count
499,COVID01_C.csv,Cm201223,,Cumulative Case Count
500,COVID01_C.csv,Cm201224,,Cumulative Case Count
501,COVID01_C.csv,Cm201225,,Cumulative Case Count
502,COVID01_C.csv,Cm201226,,Cumulative Case Count
503,COVID01_C.csv,Cm201227,,Cumulative Case Count
504,COVID01_C.csv,Cm201228,,Cumulative Case Count
505,COVID01_C.csv,Cm201229,,Cumulative Case Count
506,COVID01_C.csv,Cm201230,,Cumulative Case Count
507,COVID01_C.csv,Cm201231,,Cumulative Case Count
508,COVID01_C.csv,Cm210101,,Cumulative Case Count
509,COVID01_C.csv,Cm210102,,Cumulative Case Count
510,COVID01_C.csv,Cm210103,,Cumulative Case Count
511,COVID01_C.csv,Cm210104,,Cumulative Case Count
512,COVID01_C.csv,Cm210105,,Cumulative Case Count
513,COVID01_C.csv,Cm210106,,Cumulative Case Count
514,COVID01_C.csv,Cm210107,,Cumulative Case Count
515,COVID01_C.csv,Cm210108,,Cumulative Case Count
516,COVID01_C.csv,Cm210109,,Cumulative Case Count
517,COVID01_C.csv,Cm210110,,Cumulative Case Count
518,COVID01_C.csv,Cm210111,,Cumulative Case Count
519,COVID01_C.csv,Cm210112,,Cumulative Case Count
520,COVID01_C.csv,Cm210113,,Cumulative Case Count
521,COVID01_C.csv,Cm210114,,Cumulative Case Count
522,COVID01_C.csv,Cm210115,,Cumulative Case Count
523,COVID01_C.csv,Cm210116,,Cumulative Case Count
524,COVID01_C.csv,Cm210117,,Cumulative Case Count
525,COVID01_C.csv,Cm210118,,Cumulative Case Count
526,COVID01_C.csv,Cm210119,,Cumulative Case Count
527,COVID01_C.csv,Cm210120,,Cumulative Case Count
528,COVID01_C.csv,Cm210121,,Cumulative Case Count
529,COVID01_C.csv,Cm210122,,Cumulative Case Count
530,COVID01_C.csv,Cm210123,,Cumulative Case Count
531,COVID01_C.csv,Cm210124,,Cumulative Case Count
532,COVID01_C.csv,Cm210125,,Cumulative Case Count
533,COVID01_C.csv,Cm210126,,Cumulative Case Count
534,COVID01_C.csv,Cm210127,,Cumulative Case Count
535,COVID01_C.csv,Cm210128,,Cumulative Case Count
536,COVID01_C.csv,Cm210129,,Cumulative Case Count
537,COVID01_C.csv,Cm210130,,Cumulative Case Count
538,COVID01_C.csv,Cm210131,,Cumulative Case Count
539,COVID01_C.csv,Cm210201,,Cumulative Case Count
540,COVID01_C.csv,Cm210202,,Cumulative Case Count
541,COVID01_C.csv,Cm210203,,Cumulative Case Count
542,COVID01_C.csv,Cm210204,,Cumulative Case Count
543,COVID01_C.csv,Cm210205,,Cumulative Case Count
544,COVID01_C.csv,Cm210206,,Cumulative Case Count
545,COVID01_C.csv,Cm210207,,Cumulative Case Count
546,COVID01_C.csv,Cm210208,,Cumulative Case Count
547,COVID01_C.csv,Cm210209,,Cumulative Case Count
548,COVID01_C.csv,Cm210210,,Cumulative Case Count
549,COVID01_C.csv,Cm210211,,Cumulative Case Count
550,COVID01_C.csv,Cm210212,,Cumulative Case Count
551,COVID01_C.csv,Cm210213,,Cumulative Case Count
552,COVID01_C.csv,Cm210214,,Cumulative Case Count
553,COVID01_C.csv,Cm210215,,Cumulative Case Count
554,COVID01_C.csv,Cm210216,,Cumulative Case Count
555,COVID01_C.csv,Cm210217,,Cumulative Case Count
556,COVID01_C.csv,Cm210218,,Cumulative Case Count
557,COVID01_C.csv,Cm210219,,Cumulative Case Count
558,COVID01_C.csv,Cm210220,,Cumulative Case Count
559,COVID01_C.csv,Cm210221,,Cumulative Case Count
560,COVID01_C.csv,Cm210222,,Cumulative Case Count
561,COVID01_C.csv,Cm210223,,Cumulative Case Count
562,COVID01_C.csv,Cm210224,,Cumulative Case Count
563,COVID01_C.csv,Cm210225,,Cumulative Case Count
564,COVID01_C.csv,Cm210226,,Cumulative Case Count
565,COVID01_C.csv,Cm210227,,Cumulative Case Count
566,COVID01_C.csv,Cm210228,,Cumulative Case Count
567,COVID01_C.csv,Cm210301,,Cumulative Case Count
568,COVID01_C.csv,Cm210302,,Cumulative Case Count
569,COVID01_C.csv,Cm210303,,Cumulative Case Count
570,COVID01_S.csv,STATEFP,,Cumulative Case Count
571,COVID01_S.csv,Cm200121,,Cumulative Case Count
572,COVID01_S.csv,Cm200122,,Cumulative Case Count
573,COVID01_S.csv,Cm200123,,Cumulative Case Count
574,COVID01_S.csv,Cm200124,,Cumulative Case Count
575,COVID01_S.csv,Cm200125,,Cumulative Case Count
576,COVID01_S.csv,Cm200126,,Cumulative Case Count
577,COVID01_S.csv,Cm200127,,Cumulative Case Count
578,COVID01_S.csv,Cm200128,,Cumulative Case Count
579,COVID01_S.csv,Cm200129,,Cumulative Case Count
580,COVID01_S.csv,Cm200130,,Cumulative Case Count
581,COVID01_S.csv,Cm200131,,Cumulative Case Count
582,COVID01_S.csv,Cm200201,,Cumulative Case Count
583,COVID01_S.csv,Cm200202,,Cumulative Case Count
584,COVID01_S.csv,Cm200203,,Cumulative Case Count
585,COVID01_S.csv,Cm200204,,Cumulative Case Count
586,COVID01_S.csv,Cm200205,,Cumulative Case Count
587,COVID01_S.csv,Cm200206,,Cumulative Case Count
588,COVID01_S.csv,Cm200207,,Cumulative Case Count
589,COVID01_S.csv,Cm200208,,Cumulative Case Count
590,COVID01_S.csv,Cm200209,,Cumulative Case Count
591,COVID01_S.csv,Cm200210,,Cumulative Case Count
592,COVID01_S.csv,Cm200211,,Cumulative Case Count
593,COVID01_S.csv,Cm200212,,Cumulative Case Count
594,COVID01_S.csv,Cm200213,,Cumulative Case Count
595,COVID01_S.csv,Cm200214,,Cumulative Case Count
596,COVID01_S.csv,Cm200215,,Cumulative Case Count
597,COVID01_S.csv,Cm200216,,Cumulative Case Count
598,COVID01_S.csv,Cm200217,,Cumulative Case Count
599,COVID01_S.csv,Cm200218,,Cumulative Case Count
600,COVID01_S.csv,Cm200219,,Cumulative Case Count
601,COVID01_S.csv,Cm200220,,Cumulative Case Count
602,COVID01_S.csv,Cm200221,,Cumulative Case Count
603,COVID01_S.csv,Cm200222,,Cumulative Case Count
604,COVID01_S.csv,Cm200223,,Cumulative Case Count
605,COVID01_S.csv,Cm200224,,Cumulative Case Count
606,COVID01_S.csv,Cm200225,,Cumulative Case Count
607,COVID01_S.csv,Cm200226,,Cumulative Case Count
608,COVID01_S.csv,Cm200227,,Cumulative Case Count
609,COVID01_S.csv,Cm200228,,Cumulative Case Count
610,COVID01_S.csv,Cm200229,,Cumulative Case Count
611,COVID01_S.csv,Cm200301,,Cumulative Case Count
612,COVID01_S.csv,Cm200302,,Cumulative Case Count
613,COVID01_S.csv,Cm200303,,Cumulative Case Count
614,COVID01_S.csv,Cm200304,,Cumulative Case Count
615,COVID01_S.csv,Cm200305,,Cumulative Case Count
616,COVID01_S.csv,Cm200306,,Cumulative Case Count
617,COVID01_S.csv,Cm200307,,Cumulative Case Count
618,COVID01_S.csv,Cm200308,,Cumulative Case Count
619,COVID01_S.csv,Cm200309,,Cumulative Case Count
620,COVID01_S.csv,Cm200310,,Cumulative Case Count
621,COVID01_S.csv,Cm200311,,Cumulative Case Count
622,COVID01_S.csv,Cm200312,,Cumulative Case Count
623,COVID01_S.csv,Cm200313,,Cumulative Case Count
624,COVID01_S.csv,Cm200314,,Cumulative Case Count
625,COVID01_S.csv,Cm200315,,Cumulative Case Count
626,COVID01_S.csv,Cm200316,,Cumulative Case Count
627,COVID01_S.csv,Cm200317,,Cumulative Case Count
628,COVID01_S.csv,Cm200318,,Cumulative Case Count
629,COVID01_S.csv,Cm200319,,Cumulative Case Count
630,COVID01_S.csv,Cm200320,,Cumulative Case Count
631,COVID01_S.csv,Cm200321,,Cumulative Case Count
632,COVID01_S.csv,Cm200322,,Cumulative Case Count
633,COVID01_S.csv,Cm200323,,Cumulative Case Count
634,COVID01_S.csv,Cm200324,,Cumulative Case Count
635,COVID01_S.csv,Cm200325,,Cumulative Case Count
636,COVID01_S.csv,Cm200326,,Cumulative Case Count
637,COVID01_S.csv,Cm200327,,Cumulative Case Count
638,COVID01_S.csv,Cm200328,,Cumulative Case Count
639,COVID01_S.csv,Cm200329,,Cumulative Case Count
640,COVID01_S.csv,Cm200330,,Cumulative Case Count
641,COVID01_S.csv,Cm200331,,Cumulative Case Count
642,COVID01_S.csv,Cm200401,,Cumulative Case Count
643,COVID01_S.csv,Cm200402,,Cumulative Case Count
644,COVID01_S.csv,Cm200403,,Cumulative Case Count
645,COVID01_S.csv,Cm200404,,Cumulative Case Count
646,COVID01_S.csv,Cm200405,,Cumulative Case Count
647,COVID01_S.csv,Cm200406,,Cumulative Case Count
648,COVID01_S.csv,Cm200407,,Cumulative Case Count
649,COVID01_S.csv,Cm200408,,Cumulative Case Count
650,COVID01_S.csv,Cm200409,,Cumulative Case Count
651,COVID01_S.csv,Cm200410,,Cumulative Case Count
652,COVID01_S.csv,Cm200411,,Cumulative Case Count
653,COVID01_S.csv,Cm200412,,Cumulative Case Count
654,COVID01_S.csv,Cm200413,,Cumulative Case Count
655,COVID01_S.csv,Cm200414,,Cumulative Case Count
656,COVID01_S.csv,Cm200415,,Cumulative Case Count
657,COVID01_S.csv,Cm200416,,Cumulative Case Count
658,COVID01_S.csv,Cm200417,,Cumulative Case Count
659,COVID01_S.csv,Cm200418,,Cumulative Case Count
660,COVID01_S.csv,Cm200419,,Cumulative Case Count
661,COVID01_S.csv,Cm200420,,Cumulative Case Count
662,COVID01_S.csv,Cm200421,,Cumulative Case Count
663,COVID01_S.csv,Cm200422,,Cumulative Case Count
664,COVID01_S.csv,Cm200423,,Cumulative Case Count
665,COVID01_S.csv,Cm200424,,Cumulative Case Count
666,COVID01_S.csv,Cm200425,,Cumulative Case Count
667,COVID01_S.csv,Cm200426,,Cumulative Case Count
668,COVID01_S.csv,Cm200427,,Cumulative Case Count
669,COVID01_S.csv,Cm200428,,Cumulative Case Count
670,COVID01_S.csv,Cm200429,,Cumulative Case Count
671,COVID01_S.csv,Cm200430,,Cumulative Case Count
672,COVID01_S.csv,Cm200501,,Cumulative Case Count
673,COVID01_S.csv,Cm200502,,Cumulative Case Count
674,COVID01_S.csv,Cm200503,,Cumulative Case Count
675,COVID01_S.csv,Cm200504,,Cumulative Case Count
676,COVID01_S.csv,Cm200505,,Cumulative Case Count
677,COVID01_S.csv,Cm200506,,Cumulative Case Count
678,COVID01_S.csv,Cm200507,,Cumulative Case Count
679,COVID01_S.csv,Cm200508,,Cumulative Case Count
680,COVID01_S.csv,Cm200509,,Cumulative Case Count
681,COVID01_S.csv,Cm200510,,Cumulative Case Count
682,COVID01_S.csv,Cm200511,,Cumulative Case Count
683,COVID01_S.csv,Cm200512,,Cumulative Case Count
684,COVID01_S.csv,Cm200513,,Cumulative Case Count
685,COVID01_S.csv,Cm200514,,Cumulative Case Count
686,COVID01_S.csv,Cm200515,,Cumulative Case Count
687,COVID01_S.csv,Cm200516,,Cumulative Case Count
688,COVID01_S.csv,Cm200517,,Cumulative Case Count
689,COVID01_S.csv,Cm200518,,Cumulative Case Count
690,COVID01_S.csv,Cm200519,,Cumulative Case Count
691,COVID01_S.csv,Cm200520,,Cumulative Case Count
692,COVID01_S.csv,Cm200521,,Cumulative Case Count
693,COVID01_S.csv,Cm200522,,Cumulative Case Count
694,COVID01_S.csv,Cm200523,,Cumulative Case Count
695,COVID01_S.csv,Cm200524,,Cumulative Case Count
696,COVID01_S.csv,Cm200525,,Cumulative Case Count
697,COVID01_S.csv,Cm200526,,Cumulative Case Count
698,COVID01_S.csv,Cm200527,,Cumulative Case Count
699,COVID01_S.csv,Cm200528,,Cumulative Case Count
700,COVID01_S.csv,Cm200529,,Cumulative Case Count
701,COVID01_S.csv,Cm200530,,Cumulative Case Count
702,COVID01_S.csv,Cm200531,,Cumulative Case Count
703,COVID01_S.csv,Cm200601,,Cumulative Case Count
704,COVID01_S.csv,Cm200602,,Cumulative Case Count
705,COVID01_S.csv,Cm200603,,Cumulative Case Count
706,COVID01_S.csv,Cm200604,,Cumulative Case Count
707,COVID01_S.csv,Cm200605,,Cumulative Case Count
708,COVID01_S.csv,Cm200606,,Cumulative Case Count
709,COVID01_S.csv,Cm200607,,Cumulative Case Count
710,COVID01_S.csv,Cm200608,,Cumulative Case Count
711,COVID01_S.csv,Cm200609,,Cumulative Case Count
712,COVID01_S.csv,Cm200610,,Cumulative Case Count
713,COVID01_S.csv,Cm200611,,Cumulative Case Count
714,COVID01_S.csv,Cm200612,,Cumulative Case Count
715,COVID01_S.csv,Cm200613,,Cumulative Case Count
716,COVID01_S.csv,Cm200614,,Cumulative Case Count
717,COVID01_S.csv,Cm200615,,Cumulative Case Count
718,COVID01_S.csv,Cm200616,,Cumulative Case Count
719,COVID01_S.csv,Cm200617,,Cumulative Case Count
720,COVID01_S.csv,Cm200618,,Cumulative Case Count
721,COVID01_S.csv,Cm200619,,Cumulative Case Count
722,COVID01_S.csv,Cm200620,,Cumulative Case Count
723,COVID01_S.csv,Cm200621,,Cumulative Case Count
724,COVID01_S.csv,Cm200622,,Cumulative Case Count
725,COVID01_S.csv,Cm200623,,Cumulative Case Count
726,COVID01_S.csv,Cm200624,,Cumulative Case Count
727,COVID01_S.csv,Cm200625,,Cumulative Case Count
728,COVID01_S.csv,Cm200626,,Cumulative Case Count
729,COVID01_S.csv,Cm200627,,Cumulative Case Count
730,COVID01_S.csv,Cm200628,,Cumulative Case Count
731,COVID01_S.csv,Cm200629,,Cumulative Case Count
732,COVID01_S.csv,Cm200630,,Cumulative Case Count
733,COVID01_S.csv,Cm200701,,Cumulative Case Count
734,COVID01_S.csv,Cm200702,,Cumulative Case Count
735,COVID01_S.csv,Cm200703,,Cumulative Case Count
736,COVID01_S.csv,Cm200704,,Cumulative Case Count
737,COVID01_S.csv,Cm200705,,Cumulative Case Count
738,COVID01_S.csv,Cm200706,,Cumulative Case Count
739,COVID01_S.csv,Cm200707,,Cumulative Case Count
740,COVID01_S.csv,Cm200708,,Cumulative Case Count
741,COVID01_S.csv,Cm200709,,Cumulative Case Count
742,COVID01_S.csv,Cm200710,,Cumulative Case Count
743,COVID01_S.csv,Cm200711,,Cumulative Case Count
744,COVID01_S.csv,Cm200712,,Cumulative Case Count
745,COVID01_S.csv,Cm200713,,Cumulative Case Count
746,COVID01_S.csv,Cm200714,,Cumulative Case Count
747,COVID01_S.csv,Cm200715,,Cumulative Case Count
748,COVID01_S.csv,Cm200716,,Cumulative Case Count
749,COVID01_S.csv,Cm200717,,Cumulative Case Count
750,COVID01_S.csv,Cm200718,,Cumulative Case Count
751,COVID01_S.csv,Cm200719,,Cumulative Case Count
752,COVID01_S.csv,Cm200720,,Cumulative Case Count
753,COVID01_S.csv,Cm200721,,Cumulative Case Count
754,COVID01_S.csv,Cm200722,,Cumulative Case Count
755,COVID01_S.csv,Cm200723,,Cumulative Case Count
756,COVID01_S.csv,Cm200724,,Cumulative Case Count
757,COVID01_S.csv,Cm200725,,Cumulative Case Count
758,COVID01_S.csv,Cm200726,,Cumulative Case Count
759,COVID01_S.csv,Cm200727,,Cumulative Case Count
760,COVID01_S.csv,Cm200728,,Cumulative Case Count
761,COVID01_S.csv,Cm200729,,Cumulative Case Count
762,COVID01_S.csv,Cm200730,,Cumulative Case Count
763,COVID01_S.csv,Cm200731,,Cumulative Case Count
764,COVID01_S.csv,Cm200801,,Cumulative Case Count
765,COVID01_S.csv,Cm200802,,Cumulative Case Count
766,COVID01_S.csv,Cm200803,,Cumulative Case Count
767,COVID01_S.csv,Cm200804,,Cumulative Case Count
768,COVID01_S.csv,Cm200805,,Cumulative Case Count
769,COVID01_S.csv,Cm200806,,Cumulative Case Count
770,COVID01_S.csv,Cm200807,,Cumulative Case Count
771,COVID01_S.csv,Cm200808,,Cumulative Case Count
772,COVID01_S.csv,Cm200809,,Cumulative Case Count
773,COVID01_S.csv,Cm200810,,Cumulative Case Count
774,COVID01_S.csv,Cm200811,,Cumulative Case Count
775,COVID01_S.csv,Cm200812,,Cumulative Case Count
776,COVID01_S.csv,Cm200813,,Cumulative Case Count
777,COVID01_S.csv,Cm200814,,Cumulative Case Count
778,COVID01_S.csv,Cm200815,,Cumulative Case Count
779,COVID01_S.csv,Cm200816,,Cumulative Case Count
780,COVID01_S.csv,Cm200817,,Cumulative Case Count
781,COVID01_S.csv,Cm200818,,Cumulative Case Count
782,COVID01_S.csv,Cm200819,,Cumulative Case Count
783,COVID01_S.csv,Cm200820,,Cumulative Case Count
784,COVID01_S.csv,Cm200821,,Cumulative Case Count
785,COVID01_S.csv,Cm200822,,Cumulative Case Count
786,COVID01_S.csv,Cm200823,,Cumulative Case Count
787,COVID01_S.csv,Cm200824,,Cumulative Case Count
788,COVID01_S.csv,Cm200825,,Cumulative Case Count
789,COVID01_S.csv,Cm200826,,Cumulative Case Count
790,COVID01_S.csv,Cm200827,,Cumulative Case Count
791,COVID01_S.csv,Cm200828,,Cumulative Case Count
792,COVID01_S.csv,Cm200829,,Cumulative Case Count
793,COVID01_S.csv,Cm200830,,Cumulative Case Count
794,COVID01_S.csv,Cm200831,,Cumulative Case Count
795,COVID01_S.csv,Cm200901,,Cumulative Case Count
796,COVID01_S.csv,Cm200902,,Cumulative Case Count
797,COVID01_S.csv,Cm200903,,Cumulative Case Count
798,COVID01_S.csv,Cm200904,,Cumulative Case Count
799,COVID01_S.csv,Cm200905,,Cumulative Case Count
800,COVID01_S.csv,Cm200906,,Cumulative Case Count
801,COVID01_S.csv,Cm200907,,Cumulative Case Count
802,COVID01_S.csv,Cm200908,,Cumulative Case Count
803,COVID01_S.csv,Cm200909,,Cumulative Case Count
804,COVID01_S.csv,Cm200910,,Cumulative Case Count
805,COVID01_S.csv,Cm200911,,Cumulative Case Count
806,COVID01_S.csv,Cm200912,,Cumulative Case Count
807,COVID01_S.csv,Cm200913,,Cumulative Case Count
808,COVID01_S.csv,Cm200914,,Cumulative Case Count
809,COVID01_S.csv,Cm200915,,Cumulative Case Count
810,COVID01_S.csv,Cm200916,,Cumulative Case Count
811,COVID01_S.csv,Cm200917,,Cumulative Case Count
812,COVID01_S.csv,Cm200918,,Cumulative Case Count
813,COVID01_S.csv,Cm200919,,Cumulative Case Count
814,COVID01_S.csv,Cm200920,,Cumulative Case Count
815,COVID01_S.csv,Cm200921,,Cumulative Case Count
816,COVID01_S.csv,Cm200922,,Cumulative Case Count
817,COVID01_S.csv,Cm200923,,Cumulative Case Count
818,COVID01_S.csv,Cm200924,,Cumulative Case Count
819,COVID01_S.csv,Cm200925,,Cumulative Case Count
820,COVID01_S.csv,Cm200926,,Cumulative Case Count
821,COVID01_S.csv,Cm200927,,Cumulative Case Count
822,COVID01_S.csv,Cm200928,,Cumulative Case Count
823,COVID01_S.csv,Cm200929,,Cumulative Case Count
824,COVID01_S.csv,Cm200930,,Cumulative Case Count
825,COVID01_S.csv,Cm201001,,Cumulative Case Count
826,COVID01_S.csv,Cm201002,,Cumulative Case Count
827,COVID01_S.csv,Cm201003,,Cumulative Case Count
828,COVID01_S.csv,Cm201004,,Cumulative Case Count
829,COVID01_S.csv,Cm201005,,Cumulative Case Count
830,COVID01_S.csv,Cm201006,,Cumulative Case Count
831,COVID01_S.csv,Cm201007,,Cumulative Case Count
832,COVID01_S.csv,Cm201008,,Cumulative Case Count
833,COVID01_S.csv,Cm201009,,Cumulative Case Count
834,COVID01_S.csv,Cm201010,,Cumulative Case Count
835,COVID01_S.csv,Cm201011,,Cumulative Case Count
836,COVID01_S.csv,Cm201012,,Cumulative Case Count
837,COVID01_S.csv,Cm201013,,Cumulative Case Count
838,COVID01_S.csv,Cm201014,,Cumulative Case Count
839,COVID01_S.csv,Cm201015,,Cumulative Case Count
840,COVID01_S.csv,Cm201016,,Cumulative Case Count
841,COVID01_S.csv,Cm201017,,Cumulative Case Count
842,COVID01_S.csv,Cm201018,,Cumulative Case Count
843,COVID01_S.csv,Cm201019,,Cumulative Case Count
844,COVID01_S.csv,Cm201020,,Cumulative Case Count
845,COVID01_S.csv,Cm201021,,Cumulative Case Count
846,COVID01_S.csv,Cm201022,,Cumulative Case Count
847,COVID01_S.csv,Cm201023,,Cumulative Case Count
848,COVID01_S.csv,Cm201024,,Cumulative Case Count
849,COVID01_S.csv,Cm201025,,Cumulative Case Count
850,COVID01_S.csv,Cm201026,,Cumulative Case Count
851,COVID01_S.csv,Cm201027,,Cumulative Case Count
852,COVID01_S.csv,Cm201028,,Cumulative Case Count
853,COVID01_S.csv,Cm201029,,Cumulative Case Count
854,COVID01_S.csv,Cm201030,,Cumulative Case Count
855,COVID01_S.csv,Cm201031,,Cumulative Case Count
856,COVID01_S.csv,Cm201101,,Cumulative Case Count
857,COVID01_S.csv,Cm201102,,Cumulative Case Count
