file,variable_name,variable_description,variable_construct,,theme
COVID01_C.csv,Cm201031,,Cumulative Case Count,,
COVID01_C.csv,Cm201101,,Cumulative Case Count,,
COVID01_C.csv,Cm201102,,Cumulative Case Count,,
COVID01_C.csv,Cm201103,,Cumulative Case Count,,
COVID01_C.csv,Cm201104,,Cumulative Case Count,,
COVID01_C.csv,Cm201105,,Cumulative Case Count,,
COVID01_C.csv,Cm201106,,Cumulative Case Count,,
COVID01_C.csv,Cm201107,,Cumulative Case Count,,
COVID01_C.csv,Cm201108,,Cumulative Case Count,,
COVID01_C.csv,Cm201109,,Cumulative Case Count,,
COVID01_C.csv,Cm201110,,Cumulative Case Count,,
COVID01_C.csv,Cm201111,,Cumulative Case Count,,
COVID01_C.csv,Cm201112,,Cumulative Case Count,,
COVID01_C.csv,Cm201113,,Cumulative Case Count,,
COVID01_C.csv,Cm201114,,Cumulative Case Count,,
COVID01_C.csv,Cm201115,,Cumulative Case Count,,
COVID01_C.csv,Cm201116,,Cumulative Case Count,,
COVID01_C.csv,Cm201117,,Cumulative Case Count,,
COVID01_C.csv,Cm201118,,Cumulative Case Count,,
COVID01_C.csv,Cm201119,,Cumulative Case Count,,
COVID01_C.csv,Cm201120,,Cumulative Case Count,,
COVID01_C.csv,Cm201121,,Cumulative Case Count,,
COVID01_C.csv,Cm201122,,Cumulative Case Count,,
COVID01_C.csv,Cm201123,,Cumulative Case Count,,
COVID01_C.csv,Cm201124,,Cumulative Case Count,,
COVID01_C.csv,Cm201125,,Cumulative Case Count,,
COVID01_C.csv,Cm201126,,Cumulative Case Count,,
COVID01_C.csv,Cm201127,,Cumulative Case Count,,
COVID01_C.csv,Cm201128,,Cumulative Case Count,,
COVID01_C.csv,Cm201129,,Cumulative Case Count,,
COVID01_C.csv,Cm201130,,Cumulative Case Count,,
COVID01_C.csv,Cm201201,,Cumulative Case Count,,
COVID01_C.csv,Cm201202,,Cumulative Case Count,,
COVID01_C.csv,Cm201203,,Cumulative Case Count,,
COVID01_C.csv,Cm201204,,Cumulative Case Count,,
COVID01_C.csv,Cm201205,,Cumulative Case Count,,
COVID01_C.csv,Cm201206,,Cumulative Case Count,,
COVID01_C.csv,Cm201207,,Cumulative Case Count,,
COVID01_C.csv,Cm201208,,Cumulative Case Count,,
COVID01_C.csv,Cm201209,,Cumulative Case Count,,
COVID01_C.csv,Cm201210,,Cumulative Case Count,,
COVID01_C.csv,Cm201211,,Cumulative Case Count,,
COVID01_C.csv,Cm201212,,Cumulative Case Count,,
COVID01_C.csv,Cm201213,,Cumulative Case Count,,
COVID01_C.csv,Cm201214,,Cumulative Case Count,,
COVID01_C.csv,Cm201215,,Cumulative Case Count,,
COVID01_C.csv,Cm201216,,Cumulative Case Count,,
COVID01_C.csv,Cm201217,,Cumulative Case Count,,
COVID01_C.csv,Cm201218,,Cumulative Case Count,,
COVID01_C.csv,Cm201219,,Cumulative Case Count,,
COVID01_C.csv,Cm201220,,Cumulative Case Count,,
COVID01_C.csv,Cm201221,,Cumulative Case Count,,
COVID01_C.csv,Cm201222,,Cumulative Case Count,,
COVID01_C.csv,Cm201223,,Cumulative Case Count,,
COVID01_C.csv,Cm201224,,Cumulative Case Count,,
COVID01_C.csv,Cm201225,,Cumulative Case Count,,
COVID01_C.csv,Cm201226,,Cumulative Case Count,,
COVID01_C.csv,Cm201227,,Cumulative Case Count,,
COVID01_C.csv,Cm201228,,Cumulative Case Count,,
COVID01_C.csv,Cm201229,,Cumulative Case Count,,
COVID01_C.csv,Cm201230,,Cumulative Case Count,,
COVID01_C.csv,Cm201231,,Cumulative Case Count,,
COVID01_C.csv,Cm210101,,Cumulative Case Count,,
COVID01_C.csv,Cm210102,,Cumulative Case Count,,
COVID01_C.csv,Cm210103,,Cumulative Case Count,,
COVID01_C.csv,Cm210104,,Cumulative Case Count,,
COVID01_C.csv,Cm210105,,Cumulative Case Count,,
COVID01_C.csv,Cm210106,,Cumulative Case Count,,
COVID01_C.csv,Cm210107,,Cumulative Case Count,,
COVID01_C.csv,Cm210108,,Cumulative Case Count,,
COVID01_C.csv,Cm210109,,Cumulative Case Count,,
COVID01_C.csv,Cm210110,,Cumulative Case Count,,
COVID01_C.csv,Cm210111,,Cumulative Case Count,,
COVID01_C.csv,Cm210112,,Cumulative Case Count,,
COVID01_C.csv,Cm210113,,Cumulative Case Count,,
COVID01_C.csv,Cm210114,,Cumulative Case Count,,
COVID01_C.csv,Cm210115,,Cumulative Case Count,,
COVID01_C.csv,Cm210116,,Cumulative Case Count,,
COVID01_C.csv,Cm210117,,Cumulative Case Count,,
COVID01_C.csv,Cm210118,,Cumulative Case Count,,
COVID01_C.csv,Cm210119,,Cumulative Case Count,,
COVID01_C.csv,Cm210120,,Cumulative Case Count,,
COVID01_C.csv,Cm210121,,Cumulative Case Count,,
COVID01_C.csv,Cm210122,,Cumulative Case Count,,
COVID01_C.csv,Cm210123,,Cumulative Case Count,,
COVID01_C.csv,Cm210124,,Cumulative Case Count,,
COVID01_C.csv,Cm210125,,Cumulative Case Count,,
COVID01_C.csv,Cm210126,,Cumulative Case Count,,
COVID01_C.csv,Cm210127,,Cumulative Case Count,,
COVID01_C.csv,Cm210128,,Cumulative Case Count,,
COVID01_C.csv,Cm210129,,Cumulative Case Count,,
COVID01_C.csv,Cm210130,,Cumulative Case Count,,
COVID01_C.csv,Cm210131,,Cumulative Case Count,,
COVID01_C.csv,Cm210201,,Cumulative Case Count,,
COVID01_C.csv,Cm210202,,Cumulative Case Count,,
COVID01_C.csv,Cm210203,,Cumulative Case Count,,
COVID01_C.csv,Cm210204,,Cumulative Case Count,,
COVID01_C.csv,Cm210205,,Cumulative Case Count,,
COVID01_C.csv,Cm210206,,Cumulative Case Count,,
COVID01_C.csv,Cm210207,,Cumulative Case Count,,
COVID01_C.csv,Cm210208,,Cumulative Case Count,,
COVID01_C.csv,Cm210209,,Cumulative Case Count,,
COVID01_C.csv,Cm210210,,Cumulative Case Count,,
COVID01_C.csv,Cm210211,,Cumulative Case Count,,
COVID01_C.csv,Cm210212,,Cumulative Case Count,,
COVID01_C.csv,Cm210213,,Cumulative Case Count,,
COVID01_C.csv,Cm210214,,Cumulative Case Count,,
COVID01_C.csv,Cm210215,,Cumulative Case Count,,
COVID01_C.csv,Cm210216,,Cumulative Case Count,,
COVID01_C.csv,Cm210217,,Cumulative Case Count,,
COVID01_C.csv,Cm210218,,Cumulative Case Count,,
COVID01_C.csv,Cm210219,,Cumulative Case Count,,
COVID01_C.csv,Cm210220,,Cumulative Case Count,,
COVID01_C.csv,Cm210221,,Cumulative Case Count,,
COVID01_C.csv,Cm210222,,Cumulative Case Count,,
COVID01_C.csv,Cm210223,,Cumulative Case Count,,
COVID01_C.csv,Cm210224,,Cumulative Case Count,,
COVID01_C.csv,Cm210225,,Cumulative Case Count,,
COVID01_C.csv,Cm210226,,Cumulative Case Count,,
COVID01_C.csv,Cm210227,,Cumulative Case Count,,
COVID01_C.csv,Cm210228,,Cumulative Case Count,,
COVID01_C.csv,Cm210301,,Cumulative Case Count,,
COVID01_C.csv,Cm210302,,Cumulative Case Count,,
COVID01_C.csv,Cm210303,,Cumulative Case Count,,
COVID01_S.csv,STATEFP,,Cumulative Case Count,,
COVID01_S.csv,Cm200121,,Cumulative Case Count,,
COVID01_S.csv,Cm200122,,Cumulative Case Count,,
COVID01_S.csv,Cm200123,,Cumulative Case Count,,
COVID01_S.csv,Cm200124,,Cumulative Case Count,,
COVID01_S.csv,Cm200125,,Cumulative Case Count,,
COVID01_S.csv,Cm200126,,Cumulative Case Count,,
COVID01_S.csv,Cm200127,,Cumulative Case Count,,
COVID01_S.csv,Cm200128,,Cumulative Case Count,,
COVID01_S.csv,Cm200129,,Cumulative Case Count,,
COVID01_S.csv,Cm200130,,Cumulative Case Count,,
COVID01_S.csv,Cm200131,,Cumulative Case Count,,
COVID01_S.csv,Cm200201,,Cumulative Case Count,,
COVID01_S.csv,Cm200202,,Cumulative Case Count,,
COVID01_S.csv,Cm200203,,Cumulative Case Count,,
COVID01_S.csv,Cm200204,,Cumulative Case Count,,
COVID01_S.csv,Cm200205,,Cumulative Case Count,,
COVID01_S.csv,Cm200206,,Cumulative Case Count,,
COVID01_S.csv,Cm200207,,Cumulative Case Count,,
COVID01_S.csv,Cm200208,,Cumulative Case Count,,
COVID01_S.csv,Cm200209,,Cumulative Case Count,,
COVID01_S.csv,Cm200210,,Cumulative Case Count,,
COVID01_S.csv,Cm200211,,Cumulative Case Count,,
COVID01_S.csv,Cm200212,,Cumulative Case Count,,
COVID01_S.csv,Cm200213,,Cumulative Case Count,,
COVID01_S.csv,Cm200214,,Cumulative Case Count,,
COVID01_S.csv,Cm200215,,Cumulative Case Count,,
COVID01_S.csv,Cm200216,,Cumulative Case Count,,
COVID01_S.csv,Cm200217,,Cumulative Case Count,,
COVID01_S.csv,Cm200218,,Cumulative Case Count,,
COVID01_S.csv,Cm200219,,Cumulative Case Count,,
COVID01_S.csv,Cm200220,,Cumulative Case Count,,
COVID01_S.csv,Cm200221,,Cumulative Case Count,,
COVID01_S.csv,Cm200222,,Cumulative Case Count,,
COVID01_S.csv,Cm200223,,Cumulative Case Count,,
COVID01_S.csv,Cm200224,,Cumulative Case Count,,
COVID01_S.csv,Cm200225,,Cumulative Case Count,,
COVID01_S.csv,Cm200226,,Cumulative Case Count,,
COVID01_S.csv,Cm200227,,Cumulative Case Count,,
COVID01_S.csv,Cm200228,,Cumulative Case Count,,
COVID01_S.csv,Cm200229,,Cumulative Case Count,,
COVID01_S.csv,Cm200301,,Cumulative Case Count,,
COVID01_S.csv,Cm200302,,Cumulative Case Count,,
COVID01_S.csv,Cm200303,,Cumulative Case Count,,
COVID01_S.csv,Cm200304,,Cumulative Case Count,,
COVID01_S.csv,Cm200305,,Cumulative Case Count,,
COVID01_S.csv,Cm200306,,Cumulative Case Count,,
COVID01_S.csv,Cm200307,,Cumulative Case Count,,
COVID01_S.csv,Cm200308,,Cumulative Case Count,,
COVID01_S.csv,Cm200309,,Cumulative Case Count,,
COVID01_S.csv,Cm200310,,Cumulative Case Count,,
COVID01_S.csv,Cm200311,,Cumulative Case Count,,
COVID01_S.csv,Cm200312,,Cumulative Case Count,,
COVID01_S.csv,Cm200313,,Cumulative Case Count,,
COVID01_S.csv,Cm200314,,Cumulative Case Count,,
COVID01_S.csv,Cm200315,,Cumulative Case Count,,
COVID01_S.csv,Cm200316,,Cumulative Case Count,,
COVID01_S.csv,Cm200317,,Cumulative Case Count,,
COVID01_S.csv,Cm200318,,Cumulative Case Count,,
COVID01_S.csv,Cm200319,,Cumulative Case Count,,
COVID01_S.csv,Cm200320,,Cumulative Case Count,,
COVID01_S.csv,Cm200321,,Cumulative Case Count,,
COVID01_S.csv,Cm200322,,Cumulative Case Count,,
COVID01_S.csv,Cm200323,,Cumulative Case Count,,
COVID01_S.csv,Cm200324,,Cumulative Case Count,,
COVID01_S.csv,Cm200325,,Cumulative Case Count,,
COVID01_S.csv,Cm200326,,Cumulative Case Count,,
COVID01_S.csv,Cm200327,,Cumulative Case Count,,
COVID01_S.csv,Cm200328,,Cumulative Case Count,,
COVID01_S.csv,Cm200329,,Cumulative Case Count,,
COVID01_S.csv,Cm200330,,Cumulative Case Count,,
COVID01_S.csv,Cm200331,,Cumulative Case Count,,
COVID01_S.csv,Cm200401,,Cumulative Case Count,,
COVID01_S.csv,Cm200402,,Cumulative Case Count,,
COVID01_S.csv,Cm200403,,Cumulative Case Count,,
COVID01_S.csv,Cm200404,,Cumulative Case Count,,
COVID01_S.csv,Cm200405,,Cumulative Case Count,,
COVID01_S.csv,Cm200406,,Cumulative Case Count,,
COVID01_S.csv,Cm200407,,Cumulative Case Count,,
COVID01_S.csv,Cm200408,,Cumulative Case Count,,
COVID01_S.csv,Cm200409,,Cumulative Case Count,,
COVID01_S.csv,Cm200410,,Cumulative Case Count,,
COVID01_S.csv,Cm200411,,Cumulative Case Count,,
COVID01_S.csv,Cm200412,,Cumulative Case Count,,
COVID01_S.csv,Cm200413,,Cumulative Case Count,,
COVID01_S.csv,Cm200414,,Cumulative Case Count,,
COVID01_S.csv,Cm200415,,Cumulative Case Count,,
COVID01_S.csv,Cm200416,,Cumulative Case Count,,
COVID01_S.csv,Cm200417,,Cumulative Case Count,,
COVID01_S.csv,Cm200418,,Cumulative Case Count,,
COVID01_S.csv,Cm200419,,Cumulative Case Count,,
COVID01_S.csv,Cm200420,,Cumulative Case Count,,
COVID01_S.csv,Cm200421,,Cumulative Case Count,,
COVID01_S.csv,Cm200422,,Cumulative Case Count,,
COVID01_S.csv,Cm200423,,Cumulative Case Count,,
COVID01_S.csv,Cm200424,,Cumulative Case Count,,
COVID01_S.csv,Cm200425,,Cumulative Case Count,,
COVID01_S.csv,Cm200426,,Cumulative Case Count,,
COVID01_S.csv,Cm200427,,Cumulative Case Count,,
COVID01_S.csv,Cm200428,,Cumulative Case Count,,
COVID01_S.csv,Cm200429,,Cumulative Case Count,,
COVID01_S.csv,Cm200430,,Cumulative Case Count,,
COVID01_S.csv,Cm200501,,Cumulative Case Count,,
COVID01_S.csv,Cm200502,,Cumulative Case Count,,
COVID01_S.csv,Cm200503,,Cumulative Case Count,,
COVID01_S.csv,Cm200504,,Cumulative Case Count,,
COVID01_S.csv,Cm200505,,Cumulative Case Count,,
COVID01_S.csv,Cm200506,,Cumulative Case Count,,
COVID01_S.csv,Cm200507,,Cumulative Case Count,,
COVID01_S.csv,Cm200508,,Cumulative Case Count,,
COVID01_S.csv,Cm200509,,Cumulative Case Count,,
COVID01_S.csv,Cm200510,,Cumulative Case Count,,
COVID01_S.csv,Cm200511,,Cumulative Case Count,,
COVID01_S.csv,Cm200512,,Cumulative Case Count,,
COVID01_S.csv,Cm200513,,Cumulative Case Count,,
COVID01_S.csv,Cm200514,,Cumulative Case Count,,
COVID01_S.csv,Cm200515,,Cumulative Case Count,,
COVID01_S.csv,Cm200516,,Cumulative Case Count,,
COVID01_S.csv,Cm200517,,Cumulative Case Count,,
COVID01_S.csv,Cm200518,,Cumulative Case Count,,
COVID01_S.csv,Cm200519,,Cumulative Case Count,,
COVID01_S.csv,Cm200520,,Cumulative Case Count,,
COVID01_S.csv,Cm200521,,Cumulative Case Count,,
COVID01_S.csv,Cm200522,,Cumulative Case Count,,
COVID01_S.csv,Cm200523,,Cumulative Case Count,,
COVID01_S.csv,Cm200524,,Cumulative Case Count,,
COVID01_S.csv,Cm200525,,Cumulative Case Count,,
COVID01_S.csv,Cm200526,,Cumulative Case Count,,
COVID01_S.csv,Cm200527,,Cumulative Case Count,,
COVID01_S.csv,Cm200528,,Cumulative Case Count,,
COVID01_S.csv,Cm200529,,Cumulative Case Count,,
COVID01_S.csv,Cm200530,,Cumulative Case Count,,
COVID01_S.csv,Cm200531,,Cumulative Case Count,,
COVID01_S.csv,Cm200601,,Cumulative Case Count,,
COVID01_S.csv,Cm200602,,Cumulative Case Count,,
COVID01_S.csv,Cm200603,,Cumulative Case Count,,
COVID01_S.csv,Cm200604,,Cumulative Case Count,,
COVID01_S.csv,Cm200605,,Cumulative Case Count,,
COVID01_S.csv,Cm200606,,Cumulative Case Count,,
COVID01_S.csv,Cm200607,,Cumulative Case Count,,
COVID01_S.csv,Cm200608,,Cumulative Case Count,,
COVID01_S.csv,Cm200609,,Cumulative Case Count,,
COVID01_S.csv,Cm200610,,Cumulative Case Count,,
COVID01_S.csv,Cm200611,,Cumulative Case Count,,
COVID01_S.csv,Cm200612,,Cumulative Case Count,,
COVID01_S.csv,Cm200613,,Cumulative Case Count,,
COVID01_S.csv,Cm200614,,Cumulative Case Count,,
COVID01_S.csv,Cm200615,,Cumulative Case Count,,
COVID01_S.csv,Cm200616,,Cumulative Case Count,,
COVID01_S.csv,Cm200617,,Cumulative Case Count,,
COVID01_S.csv,Cm200618,,Cumulative Case Count,,
COVID01_S.csv,Cm200619,,Cumulative Case Count,,
COVID01_S.csv,Cm200620,,Cumulative Case Count,,
COVID01_S.csv,Cm200621,,Cumulative Case Count,,
COVID01_S.csv,Cm200622,,Cumulative Case Count,,
COVID01_S.csv,Cm200623,,Cumulative Case Count,,
COVID01_S.csv,Cm200624,,Cumulative Case Count,,
COVID01_S.csv,Cm200625,,Cumulative Case Count,,
COVID01_S.csv,Cm200626,,Cumulative Case Count,,
COVID01_S.csv,Cm200627,,Cumulative Case Count,,
COVID01_S.csv,Cm200628,,Cumulative Case Count,,
COVID01_S.csv,Cm200629,,Cumulative Case Count,,
COVID01_S.csv,Cm200630,,Cumulative Case Count,,
COVID01_S.csv,Cm200701,,Cumulative Case Count,,
COVID01_S.csv,Cm200702,,Cumulative Case Count,,
COVID01_S.csv,Cm200703,,Cumulative Case Count,,
COVID01_S.csv,Cm200704,,Cumulative Case Count,,
COVID01_S.csv,Cm200705,,Cumulative Case Count,,
COVID01_S.csv,Cm200706,,Cumulative Case Count,,
COVID01_S.csv,Cm200707,,Cumulative Case Count,,
COVID01_S.csv,Cm200708,,Cumulative Case Count,,
COVID01_S.csv,Cm200709,,Cumulative Case Count,,
COVID01_S.csv,Cm200710,,Cumulative Case Count,,
COVID01_S.csv,Cm200711,,Cumulative Case Count,,
COVID01_S.csv,Cm200712,,Cumulative Case Count,,
COVID01_S.csv,Cm200713,,Cumulative Case Count,,
COVID01_S.csv,Cm200714,,Cumulative Case Count,,
COVID01_S.csv,Cm200715,,Cumulative Case Count,,
COVID01_S.csv,Cm200716,,Cumulative Case Count,,
COVID01_S.csv,Cm200717,,Cumulative Case Count,,
COVID01_S.csv,Cm200718,,Cumulative Case Count,,
COVID01_S.csv,Cm200719,,Cumulative Case Count,,
COVID01_S.csv,Cm200720,,Cumulative Case Count,,
COVID01_S.csv,Cm200721,,Cumulative Case Count,,
COVID01_S.csv,Cm200722,,Cumulative Case Count,,
COVID01_S.csv,Cm200723,,Cumulative Case Count,,
COVID01_S.csv,Cm200724,,Cumulative Case Count,,
COVID01_S.csv,Cm200725,,Cumulative Case Count,,
COVID01_S.csv,Cm200726,,Cumulative Case Count,,
COVID01_S.csv,Cm200727,,Cumulative Case Count,,
COVID01_S.csv,Cm200728,,Cumulative Case Count,,
COVID01_S.csv,Cm200729,,Cumulative Case Count,,
COVID01_S.csv,Cm200730,,Cumulative Case Count,,
COVID01_S.csv,Cm200731,,Cumulative Case Count,,
COVID01_S.csv,Cm200801,,Cumulative Case Count,,
COVID01_S.csv,Cm200802,,Cumulative Case Count,,
COVID01_S.csv,Cm200803,,Cumulative Case Count,,
COVID01_S.csv,Cm200804,,Cumulative Case Count,,
COVID01_S.csv,Cm200805,,Cumulative Case Count,,
COVID01_S.csv,Cm200806,,Cumulative Case Count,,
COVID01_S.csv,Cm200807,,Cumulative Case Count,,
COVID01_S.csv,Cm200808,,Cumulative Case Count,,
COVID01_S.csv,Cm200809,,Cumulative Case Count,,
COVID01_S.csv,Cm200810,,Cumulative Case Count,,
COVID01_S.csv,Cm200811,,Cumulative Case Count,,
COVID01_S.csv,Cm200812,,Cumulative Case Count,,
COVID01_S.csv,Cm200813,,Cumulative Case Count,,
COVID01_S.csv,Cm200814,,Cumulative Case Count,,
COVID01_S.csv,Cm200815,,Cumulative Case Count,,
COVID01_S.csv,Cm200816,,Cumulative Case Count,,
COVID01_S.csv,Cm200817,,Cumulative Case Count,,
COVID01_S.csv,Cm200818,,Cumulative Case Count,,
COVID01_S.csv,Cm200819,,Cumulative Case Count,,
COVID01_S.csv,Cm200820,,Cumulative Case Count,,
COVID01_S.csv,Cm200821,,Cumulative Case Count,,
COVID01_S.csv,Cm200822,,Cumulative Case Count,,
COVID01_S.csv,Cm200823,,Cumulative Case Count,,
COVID01_S.csv,Cm200824,,Cumulative Case Count,,
COVID01_S.csv,Cm200825,,Cumulative Case Count,,
COVID01_S.csv,Cm200826,,Cumulative Case Count,,
COVID01_S.csv,Cm200827,,Cumulative Case Count,,
COVID01_S.csv,Cm200828,,Cumulative Case Count,,
COVID01_S.csv,Cm200829,,Cumulative Case Count,,
COVID01_S.csv,Cm200830,,Cumulative Case Count,,
COVID01_S.csv,Cm200831,,Cumulative Case Count,,
COVID01_S.csv,Cm200901,,Cumulative Case Count,,
COVID01_S.csv,Cm200902,,Cumulative Case Count,,
COVID01_S.csv,Cm200903,,Cumulative Case Count,,
COVID01_S.csv,Cm200904,,Cumulative Case Count,,
COVID01_S.csv,Cm200905,,Cumulative Case Count,,
COVID01_S.csv,Cm200906,,Cumulative Case Count,,
COVID01_S.csv,Cm200907,,Cumulative Case Count,,
COVID01_S.csv,Cm200908,,Cumulative Case Count,,
COVID01_S.csv,Cm200909,,Cumulative Case Count,,
COVID01_S.csv,Cm200910,,Cumulative Case Count,,
COVID01_S.csv,Cm200911,,Cumulative Case Count,,
COVID01_S.csv,Cm200912,,Cumulative Case Count,,
COVID01_S.csv,Cm200913,,Cumulative Case Count,,
COVID01_S.csv,Cm200914,,Cumulative Case Count,,
COVID01_S.csv,Cm200915,,Cumulative Case Count,,
COVID01_S.csv,Cm200916,,Cumulative Case Count,,
COVID01_S.csv,Cm200917,,Cumulative Case Count,,
COVID01_S.csv,Cm200918,,Cumulative Case Count,,
COVID01_S.csv,Cm200919,,Cumulative Case Count,,
COVID01_S.csv,Cm200920,,Cumulative Case Count,,
COVID01_S.csv,Cm200921,,Cumulative Case Count,,
COVID01_S.csv,Cm200922,,Cumulative Case Count,,
COVID01_S.csv,Cm200923,,Cumulative Case Count,,
COVID01_S.csv,Cm200924,,Cumulative Case Count,,
COVID01_S.csv,Cm200925,,Cumulative Case Count,,
COVID01_S.csv,Cm200926,,Cumulative Case Count,,
COVID01_S.csv,Cm200927,,Cumulative Case Count,,
COVID01_S.csv,Cm200928,,Cumulative Case Count,,
COVID01_S.csv,Cm200929,,Cumulative Case Count,,
COVID01_S.csv,Cm200930,,Cumulative Case Count,,
COVID01_S.csv,Cm201001,,Cumulative Case Count,,
COVID01_S.csv,Cm201002,,Cumulative Case Count,,
COVID01_S.csv,Cm201003,,Cumulative Case Count,,
COVID01_S.csv,Cm201004,,Cumulative Case Count,,
COVID01_S.csv,Cm201005,,Cumulative Case Count,,
COVID01_S.csv,Cm201006,,Cumulative Case Count,,
COVID01_S.csv,Cm201007,,Cumulative Case Count,,
COVID01_S.csv,Cm201008,,Cumulative Case Count,,
COVID01_S.csv,Cm201009,,Cumulative Case Count,,
COVID01_S.csv,Cm201010,,Cumulative Case Count,,
COVID01_S.csv,Cm201011,,Cumulative Case Count,,
COVID01_S.csv,Cm201012,,Cumulative Case Count,,
COVID01_S.csv,Cm201013,,Cumulative Case Count,,
COVID01_S.csv,Cm201014,,Cumulative Case Count,,
COVID01_S.csv,Cm201015,,Cumulative Case Count,,
COVID01_S.csv,Cm201016,,Cumulative Case Count,,
COVID01_S.csv,Cm201017,,Cumulative Case Count,,
COVID01_S.csv,Cm201018,,Cumulative Case Count,,
COVID01_S.csv,Cm201019,,Cumulative Case Count,,
COVID01_S.csv,Cm201020,,Cumulative Case Count,,
COVID01_S.csv,Cm201021,,Cumulative Case Count,,
COVID01_S.csv,Cm201022,,Cumulative Case Count,,
COVID01_S.csv,Cm201023,,Cumulative Case Count,,
COVID01_S.csv,Cm201024,,Cumulative Case Count,,
COVID01_S.csv,Cm201025,,Cumulative Case Count,,
COVID01_S.csv,Cm201026,,Cumulative Case Count,,
COVID01_S.csv,Cm201027,,Cumulative Case Count,,
COVID01_S.csv,Cm201028,,Cumulative Case Count,,
COVID01_S.csv,Cm201029,,Cumulative Case Count,,
COVID01_S.csv,Cm201030,,Cumulative Case Count,,
COVID01_S.csv,Cm201031,,Cumulative Case Count,,
COVID01_S.csv,Cm201101,,Cumulative Case Count,,
COVID01_S.csv,Cm201102,,Cumulative Case Count,,
COVID01_S.csv,Cm201103,,Cumulative Case Count,,
COVID01_S.csv,Cm201104,,Cumulative Case Count,,
COVID01_S.csv,Cm201105,,Cumulative Case Count,,
COVID01_S.csv,Cm201106,,Cumulative Case Count,,
COVID01_S.csv,Cm201107,,Cumulative Case Count,,
COVID01_S.csv,Cm201108,,Cumulative Case Count,,
COVID01_S.csv,Cm201109,,Cumulative Case Count,,
COVID01_S.csv,Cm201110,,Cumulative Case Count,,
COVID01_S.csv,Cm201111,,Cumulative Case Count,,
COVID01_S.csv,Cm201112,,Cumulative Case Count,,
COVID01_S.csv,Cm201113,,Cumulative Case Count,,
COVID01_S.csv,Cm201114,,Cumulative Case Count,,
COVID01_S.csv,Cm201115,,Cumulative Case Count,,
COVID01_S.csv,Cm201116,,Cumulative Case Count,,
COVID01_S.csv,Cm201117,,Cumulative Case Count,,
COVID01_S.csv,Cm201118,,Cumulative Case Count,,
COVID01_S.csv,Cm201119,,Cumulative Case Count,,
COVID01_S.csv,Cm201120,,Cumulative Case Count,,
COVID01_S.csv,Cm201121,,Cumulative Case Count,,
COVID01_S.csv,Cm201122,,Cumulative Case Count,,
COVID01_S.csv,Cm201123,,Cumulative Case Count,,
COVID01_S.csv,Cm201124,,Cumulative Case Count,,
COVID01_S.csv,Cm201125,,Cumulative Case Count,,
COVID01_S.csv,Cm201126,,Cumulative Case Count,,
COVID01_S.csv,Cm201127,,Cumulative Case Count,,
COVID01_S.csv,Cm201128,,Cumulative Case Count,,
COVID01_S.csv,Cm201129,,Cumulative Case Count,,
COVID01_S.csv,Cm201130,,Cumulative Case Count,,
COVID01_S.csv,Cm201201,,Cumulative Case Count,,
COVID01_S.csv,Cm201202,,Cumulative Case Count,,
COVID01_S.csv,Cm201203,,Cumulative Case Count,,
COVID01_S.csv,Cm201204,,Cumulative Case Count,,
COVID01_S.csv,Cm201205,,Cumulative Case Count,,
